<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.06.02	06:00:00	0.70664	0.70718	0.70652	0.70690	1310	691236000	21
2017.06.02	07:00:00	0.70694	0.70768	0.70681	0.70755	1750	1142150000	21
2017.06.02	08:00:00	0.70756	0.70775	0.70734	0.70773	2135	1543329000	21
2017.06.02	09:00:00	0.70774	0.70797	0.70721	0.70746	2201	1724835000	21
2017.06.02	10:00:00	0.70746	0.70828	0.70726	0.70804	2369	2229416000	21
2017.06.02	11:00:00	0.70803	0.70846	0.70760	0.70816	2710	2411669000	21
2017.06.02	12:00:00	0.70817	0.70826	0.70769	0.70824	2853	2659025000	21
2017.06.02	13:00:00	0.70823	0.70847	0.70799	0.70813	2276	1909616000	21
2017.06.02	14:00:00	0.70813	0.70888	0.70800	0.70887	3080	2823053000	21
2017.06.02	15:00:00	0.70887	0.71344	0.70843	0.71162	7482	4984639000	21
2017.06.02	16:00:00	0.71161	0.71341	0.71033	0.71332	5725	4584520000	21
2017.06.02	17:00:00	0.71332	0.71433	0.71298	0.71349	4653	4010709000	21
2017.06.02	18:00:00	0.71348	0.71442	0.71291	0.71382	3469	3112694000	21
2017.06.02	19:00:00	0.71381	0.71446	0.71359	0.71390	2297	1604688000	21
2017.06.02	20:00:00	0.71391	0.71415	0.71354	0.71403	2363	2619551000	21
2017.06.02	21:00:00	0.71403	0.71445	0.71368	0.71383	1593	1499324000	21
2017.06.02	22:00:00	0.71382	0.71425	0.71364	0.71394	1208	0	21
2017.06.02	23:00:00	0.71395	0.71456	0.71336	0.71336	1018	0	22
2017.06.05	00:00:00	0.71284	0.71357	0.71203	0.71312	238	0	37
2017.06.05	01:00:00	0.71336	0.71399	0.71336	0.71359	2811	0	21
2017.06.05	02:00:00	0.71359	0.71403	0.71341	0.71344	1524	0	21
2017.06.05	03:00:00	0.71344	0.71427	0.71336	0.71390	1711	0	21
2017.06.05	04:00:00	0.71390	0.71453	0.71313	0.71329	1846	0	21
2017.06.05	05:00:00	0.71329	0.71342	0.71233	0.71236	1948	0	21
2017.06.05	06:00:00	0.71237	0.71274	0.71211	0.71231	1572	0	21
2017.06.05	07:00:00	0.71230	0.71231	0.71134	0.71172	1496	0	21
2017.06.05	08:00:00	0.71170	0.71238	0.71128	0.71226	1802	0	21
2017.06.05	09:00:00	0.71226	0.71277	0.71162	0.71255	2172	0	21
2017.06.05	10:00:00	0.71256	0.71313	0.71243	0.71271	2021	0	21
2017.06.05	11:00:00	0.71271	0.71390	0.71266	0.71330	1971	0	21
2017.06.05	12:00:00	0.71329	0.71397	0.71327	0.71361	1745	0	21
2017.06.05	13:00:00	0.71362	0.71393	0.71255	0.71306	2081	0	21
2017.06.05	14:00:00	0.71304	0.71316	0.71253	0.71294	1574	0	21
2017.06.05	15:00:00	0.71293	0.71358	0.71282	0.71283	2209	0	21
2017.06.05	16:00:00	0.71282	0.71414	0.71274	0.71358	1739	0	21
2017.06.05	17:00:00	0.71357	0.71425	0.71350	0.71392	2699	0	21
2017.06.05	18:00:00	0.71390	0.71436	0.71364	0.71394	1941	0	21
2017.06.05	19:00:00	0.71393	0.71458	0.71373	0.71413	1360	0	21
2017.06.05	20:00:00	0.71413	0.71484	0.71412	0.71444	1477	0	21
2017.06.05	21:00:00	0.71445	0.71453	0.71393	0.71425	1526	0	21
2017.06.05	22:00:00	0.71426	0.71430	0.71394	0.71400	1219	0	21
2017.06.05	23:00:00	0.71398	0.71403	0.71358	0.71358	1132	0	21
2017.06.06	00:00:00	0.71303	0.71368	0.71274	0.71351	857	0	24
2017.06.06	01:00:00	0.71350	0.71393	0.71326	0.71337	1765	0	21
2017.06.06	02:00:00	0.71337	0.71346	0.71279	0.71283	1853	0	21
2017.06.06	03:00:00	0.71284	0.71335	0.71252	0.71298	2399	0	21
2017.06.06	04:00:00	0.71297	0.71388	0.71280	0.71364	4332	0	21
2017.06.06	05:00:00	0.71362	0.71566	0.71362	0.71511	3390	0	21
2017.06.06	06:00:00	0.71511	0.71513	0.71476	0.71480	1921	0	21
2017.06.06	07:00:00	0.71480	0.71621	0.71478	0.71571	3455	0	21
2017.06.06	08:00:00	0.71571	0.71673	0.71539	0.71635	2753	0	21
2017.06.06	09:00:00	0.71635	0.71736	0.71604	0.71634	4020	0	21
2017.06.06	10:00:00	0.71634	0.71725	0.71593	0.71704	2504	0	21
2017.06.06	11:00:00	0.71703	0.71747	0.71675	0.71711	1982	0	21
2017.06.06	12:00:00	0.71711	0.71756	0.71690	0.71710	1813	0	21
2017.06.06	13:00:00	0.71708	0.71844	0.71676	0.71839	1739	0	21
2017.06.06	14:00:00	0.71838	0.71838	0.71720	0.71733	3037	0	21
2017.06.06	15:00:00	0.71734	0.71874	0.71680	0.71848	2973	0	21
2017.06.06	16:00:00	0.71849	0.71907	0.71831	0.71856	2746	0	21
2017.06.06	17:00:00	0.71856	0.72042	0.71778	0.72009	3241	0	21
2017.06.06	18:00:00	0.72012	0.72032	0.71976	0.71998	2821	0	21
2017.06.06	19:00:00	0.71997	0.72003	0.71856	0.71859	1857	0	21
2017.06.06	20:00:00	0.71857	0.71962	0.71857	0.71951	2722	0	21
2017.06.06	21:00:00	0.71951	0.71952	0.71810	0.71842	2138	0	21
2017.06.06	22:00:00	0.71839	0.71881	0.71805	0.71849	1859	0	21
2017.06.06	23:00:00	0.71849	0.71877	0.71808	0.71816	1248	0	22
2017.06.07	00:00:00	0.71774	0.71824	0.71773	0.71799	1286	0	26
2017.06.07	01:00:00	0.71795	0.71906	0.71795	0.71824	1616	0	21
2017.06.07	02:00:00	0.71825	0.71847	0.71764	0.71775	1511	0	21
2017.06.07	03:00:00	0.71774	0.71796	0.71705	0.71719	2974	0	21
2017.06.07	04:00:00	0.71719	0.71909	0.71717	0.71799	4140	0	21
2017.06.07	05:00:00	0.71800	0.71855	0.71770	0.71799	2514	0	21
2017.06.07	06:00:00	0.71800	0.71821	0.71711	0.71719	1804	0	21
2017.06.07	07:00:00	0.71719	0.71724	0.71681	0.71703	2146	0	21
2017.06.07	08:00:00	0.71706	0.71780	0.71693	0.71772	1814	0	21
2017.06.07	09:00:00	0.71772	0.71931	0.71736	0.71916	3039	0	21
2017.06.07	10:00:00	0.71918	0.71997	0.71826	0.71867	3099	0	21
2017.06.07	11:00:00	0.71868	0.72002	0.71855	0.71984	1650	0	21
2017.06.07	12:00:00	0.71982	0.72046	0.71927	0.72039	2385	0	21
2017.06.07	13:00:00	0.72039	0.72056	0.71845	0.71921	4267	0	21
2017.06.07	14:00:00	0.71920	0.71976	0.71894	0.71900	2104	0	21
2017.06.07	15:00:00	0.71903	0.71966	0.71883	0.71964	1898	0	21
2017.06.07	16:00:00	0.71963	0.71983	0.71869	0.71946	4004	0	21
2017.06.07	17:00:00	0.71946	0.72026	0.71934	0.71980	3836	0	21
2017.06.07	18:00:00	0.71980	0.71987	0.71888	0.71940	2623	0	21
2017.06.07	19:00:00	0.71939	0.71999	0.71907	0.71996	2752	0	21
2017.06.07	20:00:00	0.71995	0.72029	0.71967	0.71979	1848	0	21
2017.06.07	21:00:00	0.71978	0.71980	0.71867	0.71892	1987	0	21
2017.06.07	22:00:00	0.71889	0.71960	0.71863	0.71959	2333	0	21
2017.06.07	23:00:00	0.71960	0.71984	0.71942	0.71959	1084	0	21
2017.06.08	00:00:00	0.71901	0.71959	0.71893	0.71948	538	0	25
2017.06.08	01:00:00	0.71947	0.71965	0.71904	0.71956	1213	0	21
2017.06.08	02:00:00	0.71955	0.71957	0.71863	0.71866	1033	0	21
2017.06.08	03:00:00	0.71866	0.71960	0.71866	0.71934	1923	0	21
2017.06.08	04:00:00	0.71933	0.72012	0.71921	0.71973	2730	0	21
2017.06.08	05:00:00	0.71974	0.72088	0.71963	0.72087	1930	0	21
2017.06.08	06:00:00	0.72081	0.72109	0.71933	0.71965	2062	0	21
2017.06.08	07:00:00	0.71965	0.72011	0.71941	0.71995	1703	0	21
2017.06.08	08:00:00	0.71996	0.72064	0.71936	0.72054	2241	0	21
2017.06.08	09:00:00	0.72053	0.72087	0.72004	0.72011	2195	0	21
2017.06.08	10:00:00	0.72011	0.72122	0.72011	0.72041	2388	0	21
2017.06.08	11:00:00	0.72042	0.72094	0.72013	0.72064	1776	0	21
2017.06.08	12:00:00	0.72063	0.72096	0.72012	0.72046	2355	0	21
2017.06.08	13:00:00	0.72047	0.72103	0.72014	0.72095	2183	0	21
2017.06.08	14:00:00	0.72096	0.72164	0.72053	0.72082	3157	0	21
2017.06.08	15:00:00	0.72081	0.72219	0.72012	0.72175	5550	0	21
2017.06.08	16:00:00	0.72177	0.72215	0.72032	0.72052	4107	0	21
2017.06.08	17:00:00	0.72052	0.72196	0.71982	0.72155	5674	0	21
2017.06.08	18:00:00	0.72154	0.72178	0.72096	0.72164	2265	0	21
2017.06.08	19:00:00	0.72165	0.72175	0.72114	0.72115	1931	0	21
2017.06.08	20:00:00	0.72115	0.72163	0.72074	0.72155	1215	0	21
2017.06.08	21:00:00	0.72155	0.72165	0.72091	0.72133	1720	0	21
2017.06.08	22:00:00	0.72135	0.72185	0.72122	0.72138	1904	0	21
2017.06.08	23:00:00	0.72137	0.72150	0.72121	0.72125	926	0	22
2017.06.09	00:00:00	0.72011	0.72063	0.71911	0.71960	1954	0	21
2017.06.09	01:00:00	0.71961	0.72022	0.71956	0.72020	2242	0	21
2017.06.09	02:00:00	0.72021	0.72024	0.71921	0.71955	2319	0	21
2017.06.09	03:00:00	0.71957	0.72061	0.71957	0.72053	3015	0	21
2017.06.09	04:00:00	0.72053	0.72195	0.72045	0.72152	2526	0	21
2017.06.09	05:00:00	0.72153	0.72164	0.72092	0.72156	2184	0	21
2017.06.09	06:00:00	0.72158	0.72165	0.72116	0.72133	1495	0	21
2017.06.09	07:00:00	0.72133	0.72150	0.72070	0.72083	1402	0	21
2017.06.09	08:00:00	0.72082	0.72124	0.72071	0.72093	2282	0	21
2017.06.09	09:00:00	0.72093	0.72112	0.71954	0.72071	3979	0	21
2017.06.09	10:00:00	0.72071	0.72173	0.72003	0.72130	3062	0	21
2017.06.09	11:00:00	0.72131	0.72174	0.72053	0.72054	3081	0	21
2017.06.09	12:00:00	0.72055	0.72105	0.72053	0.72060	1923	0	21
2017.06.09	13:00:00	0.72060	0.72085	0.72039	0.72064	1460	0	21
2017.06.09	14:00:00	0.72065	0.72066	0.72005	0.72010	1385	0	21
2017.06.09	15:00:00	0.72010	0.72032	0.71972	0.71982	2863	0	21
2017.06.09	16:00:00	0.71984	0.71996	0.71891	0.71930	3094	0	21
2017.06.09	17:00:00	0.71929	0.71988	0.71927	0.71981	2588	0	21
2017.06.09	18:00:00	0.71984	0.72072	0.71984	0.72049	2190	0	21
2017.06.09	19:00:00	0.72048	0.72111	0.72047	0.72068	1194	0	21
2017.06.09	20:00:00	0.72069	0.72111	0.72069	0.72075	1472	0	21
2017.06.09	21:00:00	0.72076	0.72118	0.72060	0.72078	1790	0	21
2017.06.09	22:00:00	0.72077	0.72082	0.72038	0.72070	1298	0	21
2017.06.09	23:00:00	0.72071	0.72130	0.72050	0.72050	729	0	22
2017.06.12	00:00:00	0.72017	0.72037	0.71955	0.72025	289	0	67
2017.06.12	01:00:00	0.72039	0.72116	0.72023	0.72025	1445	0	21
2017.06.12	02:00:00	0.72025	0.72074	0.72023	0.72056	1143	0	21
2017.06.12	03:00:00	0.72057	0.72105	0.71998	0.72043	2959	0	21
2017.06.12	04:00:00	0.72043	0.72122	0.72037	0.72039	2078	0	21
2017.06.12	05:00:00	0.72039	0.72123	0.72035	0.72036	1654	0	21
2017.06.12	06:00:00	0.72042	0.72044	0.71934	0.71939	1752	0	21
2017.06.12	07:00:00	0.71940	0.71976	0.71914	0.71930	1387	0	21
2017.06.12	08:00:00	0.71930	0.71968	0.71887	0.71890	1532	0	21
2017.06.12	09:00:00	0.71891	0.71973	0.71699	0.71831	3680	0	21
2017.06.12	10:00:00	0.71832	0.71893	0.71723	0.71855	2942	0	21
2017.06.12	11:00:00	0.71854	0.71923	0.71808	0.71890	2868	0	21
2017.06.12	12:00:00	0.71892	0.71952	0.71867	0.71930	2328	0	21
2017.06.12	13:00:00	0.71930	0.71978	0.71901	0.71927	1939	0	21
2017.06.12	14:00:00	0.71927	0.72010	0.71925	0.71980	1675	0	21
2017.06.12	15:00:00	0.71979	0.72031	0.71951	0.71953	2251	0	21
2017.06.12	16:00:00	0.71952	0.71971	0.71900	0.71930	2811	0	21
2017.06.12	17:00:00	0.71931	0.72042	0.71907	0.72025	3546	0	21
2017.06.12	18:00:00	0.72023	0.72056	0.71968	0.72038	2309	0	21
2017.06.12	19:00:00	0.72038	0.72047	0.71985	0.72009	1344	0	21
2017.06.12	20:00:00	0.72008	0.72030	0.71934	0.71938	2340	0	21
2017.06.12	21:00:00	0.71939	0.72022	0.71932	0.72018	1821	0	21
2017.06.12	22:00:00	0.72022	0.72070	0.71996	0.72047	1688	0	21
2017.06.12	23:00:00	0.72048	0.72059	0.71959	0.71969	893	0	21
2017.06.13	00:00:00	0.71926	0.71999	0.71825	0.71908	1489	0	26
2017.06.13	01:00:00	0.71908	0.72042	0.71905	0.71995	1762	0	21
2017.06.13	02:00:00	0.71995	0.72080	0.71977	0.72037	1322	0	21
2017.06.13	03:00:00	0.72037	0.72214	0.72032	0.72135	2355	0	21
2017.06.13	04:00:00	0.72135	0.72166	0.72072	0.72157	2310	0	21
2017.06.13	05:00:00	0.72157	0.72249	0.72128	0.72174	1466	0	21
2017.06.13	06:00:00	0.72173	0.72261	0.72155	0.72226	1419	0	21
2017.06.13	07:00:00	0.72226	0.72260	0.72215	0.72237	736	0	21
2017.06.13	08:00:00	0.72236	0.72266	0.72215	0.72233	1118	0	21
2017.06.13	09:00:00	0.72232	0.72264	0.72172	0.72174	2064	0	21
2017.06.13	10:00:00	0.72174	0.72191	0.72093	0.72151	3213	0	21
2017.06.13	11:00:00	0.72152	0.72197	0.72127	0.72166	1768	0	21
2017.06.13	12:00:00	0.72166	0.72234	0.72147	0.72230	1797	0	21
2017.06.13	13:00:00	0.72231	0.72235	0.72200	0.72217	1325	0	21
2017.06.13	14:00:00	0.72218	0.72231	0.72170	0.72225	1518	0	21
2017.06.13	15:00:00	0.72225	0.72256	0.72106	0.72108	2549	0	21
2017.06.13	16:00:00	0.72107	0.72192	0.72075	0.72135	2444	0	21
2017.06.13	17:00:00	0.72136	0.72262	0.72123	0.72228	2728	0	21
2017.06.13	18:00:00	0.72231	0.72247	0.72173	0.72195	2031	0	21
2017.06.13	19:00:00	0.72196	0.72261	0.72170	0.72231	1246	0	21
2017.06.13	20:00:00	0.72230	0.72266	0.72204	0.72257	1134	0	21
2017.06.13	21:00:00	0.72258	0.72261	0.72229	0.72234	1102	0	21
2017.06.13	22:00:00	0.72234	0.72248	0.72216	0.72224	793	0	21
2017.06.13	23:00:00	0.72221	0.72223	0.72191	0.72192	951	0	21
2017.06.14	00:00:00	0.72192	0.72207	0.72124	0.72127	731	0	26
2017.06.14	01:00:00	0.72128	0.72172	0.72063	0.72096	1536	0	21
2017.06.14	02:00:00	0.72093	0.72106	0.71976	0.72043	1777	0	21
2017.06.14	03:00:00	0.72044	0.72222	0.72043	0.72222	2159	0	21
2017.06.14	04:00:00	0.72222	0.72230	0.72156	0.72177	1967	0	21
2017.06.14	05:00:00	0.72177	0.72236	0.72125	0.72134	1970	0	21
2017.06.14	06:00:00	0.72133	0.72227	0.72125	0.72193	1331	0	21
2017.06.14	07:00:00	0.72194	0.72267	0.72192	0.72206	1113	0	21
2017.06.14	08:00:00	0.72207	0.72269	0.72205	0.72261	1275	0	21
2017.06.14	09:00:00	0.72261	0.72386	0.72242	0.72356	2576	0	21
2017.06.14	10:00:00	0.72355	0.72388	0.72315	0.72367	2052	0	21
2017.06.14	11:00:00	0.72367	0.72494	0.72348	0.72464	2953	0	21
2017.06.14	12:00:00	0.72463	0.72604	0.72452	0.72526	2619	0	21
2017.06.14	13:00:00	0.72526	0.72556	0.72476	0.72476	1833	0	21
2017.06.14	14:00:00	0.72477	0.72510	0.72404	0.72491	1984	0	21
2017.06.14	15:00:00	0.72490	0.72922	0.72443	0.72911	6305	0	21
2017.06.14	16:00:00	0.72910	0.73022	0.72901	0.72954	5633	0	21
2017.06.14	17:00:00	0.72952	0.73183	0.72929	0.73138	5934	0	21
2017.06.14	18:00:00	0.73137	0.73138	0.72990	0.73008	3265	0	21
2017.06.14	19:00:00	0.73007	0.73048	0.72976	0.72995	1925	0	21
2017.06.14	20:00:00	0.72995	0.73068	0.72948	0.73047	1967	0	21
2017.06.14	21:00:00	0.73042	0.73176	0.72578	0.72591	10731	0	21
2017.06.14	22:00:00	0.72590	0.72648	0.72413	0.72648	6529	0	21
2017.06.14	23:00:00	0.72648	0.72719	0.72645	0.72691	1918	0	21
2017.06.15	00:00:00	0.72621	0.72673	0.72565	0.72576	638	0	24
2017.06.15	01:00:00	0.72572	0.72649	0.72315	0.72491	3105	0	21
2017.06.15	02:00:00	0.72492	0.72508	0.72374	0.72442	1830	0	21
2017.06.15	03:00:00	0.72444	0.72488	0.72395	0.72464	2694	0	21
2017.06.15	04:00:00	0.72463	0.72623	0.72294	0.72327	4561	0	21
2017.06.15	05:00:00	0.72328	0.72372	0.72301	0.72327	2835	0	21
2017.06.15	06:00:00	0.72329	0.72332	0.72073	0.72194	3542	0	21
2017.06.15	07:00:00	0.72194	0.72242	0.72143	0.72233	1214	0	21
2017.06.15	08:00:00	0.72232	0.72270	0.72216	0.72256	1498	0	21
2017.06.15	09:00:00	0.72256	0.72307	0.72138	0.72233	3003	0	21
2017.06.15	10:00:00	0.72234	0.72313	0.72149	0.72306	3755	0	21
2017.06.15	11:00:00	0.72306	0.72346	0.72212	0.72296	3252	0	21
2017.06.15	12:00:00	0.72295	0.72319	0.72165	0.72175	3305	0	21
2017.06.15	13:00:00	0.72179	0.72229	0.72083	0.72193	2373	0	21
2017.06.15	14:00:00	0.72194	0.72195	0.71955	0.72035	4989	0	21
2017.06.15	15:00:00	0.72035	0.72046	0.71853	0.71887	4342	0	21
2017.06.15	16:00:00	0.71885	0.71956	0.71849	0.71892	3984	0	21
2017.06.15	17:00:00	0.71893	0.72040	0.71844	0.72026	4721	0	21
2017.06.15	18:00:00	0.72026	0.72099	0.71998	0.72066	3563	0	21
2017.06.15	19:00:00	0.72066	0.72079	0.71984	0.71995	1877	0	21
2017.06.15	20:00:00	0.71994	0.72046	0.71983	0.72005	1151	0	21
2017.06.15	21:00:00	0.72005	0.72115	0.72004	0.72094	1387	0	21
2017.06.15	22:00:00	0.72100	0.72136	0.72062	0.72079	1972	0	21
2017.06.15	23:00:00	0.72080	0.72102	0.72059	0.72071	1376	0	21
2017.06.16	00:00:00	0.72071	0.72072	0.71908	0.72067	532	0	26
2017.06.16	01:00:00	0.72068	0.72111	0.72050	0.72081	1708	0	21
2017.06.16	02:00:00	0.72080	0.72093	0.71984	0.72017	1340	0	21
2017.06.16	03:00:00	0.72017	0.72116	0.72001	0.72040	2004	0	21
2017.06.16	04:00:00	0.72040	0.72131	0.72040	0.72090	1539	0	21
2017.06.16	05:00:00	0.72091	0.72157	0.72056	0.72143	2017	0	21
2017.06.16	06:00:00	0.72142	0.72155	0.72063	0.72063	1728	0	21
2017.06.16	07:00:00	0.72064	0.72096	0.72051	0.72077	1450	0	21
2017.06.16	08:00:00	0.72078	0.72166	0.72055	0.72145	1957	0	21
2017.06.16	09:00:00	0.72146	0.72235	0.72101	0.72104	2937	0	21
2017.06.16	10:00:00	0.72104	0.72290	0.72104	0.72283	2269	0	21
2017.06.16	11:00:00	0.72284	0.72386	0.72242	0.72331	2568	0	21
2017.06.16	12:00:00	0.72331	0.72410	0.72313	0.72362	2624	0	21
2017.06.16	13:00:00	0.72363	0.72393	0.72308	0.72350	1946	0	21
2017.06.16	14:00:00	0.72349	0.72377	0.72293	0.72298	1719	0	21
2017.06.16	15:00:00	0.72297	0.72432	0.72282	0.72402	3069	0	21
2017.06.16	16:00:00	0.72401	0.72467	0.72339	0.72454	3380	0	21
2017.06.16	17:00:00	0.72456	0.72573	0.72450	0.72548	4220	0	21
2017.06.16	18:00:00	0.72548	0.72569	0.72465	0.72494	2674	0	21
2017.06.16	19:00:00	0.72495	0.72542	0.72491	0.72524	1335	0	21
2017.06.16	20:00:00	0.72523	0.72535	0.72500	0.72533	1203	0	21
2017.06.16	21:00:00	0.72534	0.72580	0.72528	0.72549	1080	0	21
2017.06.16	22:00:00	0.72550	0.72570	0.72528	0.72541	1000	0	21
2017.06.16	23:00:00	0.72543	0.72551	0.72274	0.72399	635	0	23
2017.06.19	00:00:00	0.72458	0.72578	0.72458	0.72481	303	0	28
2017.06.19	01:00:00	0.72481	0.72557	0.72481	0.72539	2477	0	22
2017.06.19	02:00:00	0.72540	0.72636	0.72535	0.72621	1048	0	21
2017.06.19	03:00:00	0.72622	0.72712	0.72622	0.72657	2123	0	21
2017.06.19	04:00:00	0.72658	0.72973	0.72652	0.72918	3179	0	21
2017.06.19	05:00:00	0.72918	0.72922	0.72765	0.72834	1594	0	21
2017.06.19	06:00:00	0.72834	0.72868	0.72778	0.72795	1364	0	21
2017.06.19	07:00:00	0.72794	0.72863	0.72770	0.72772	1871	0	21
2017.06.19	08:00:00	0.72774	0.72784	0.72697	0.72698	1877	0	21
2017.06.19	09:00:00	0.72700	0.72712	0.72601	0.72653	2338	0	21
2017.06.19	10:00:00	0.72653	0.72675	0.72506	0.72553	2740	0	21
2017.06.19	11:00:00	0.72556	0.72682	0.72541	0.72618	2647	0	21
2017.06.19	12:00:00	0.72619	0.72760	0.72618	0.72753	2088	0	21
2017.06.19	13:00:00	0.72754	0.72755	0.72657	0.72668	2116	0	21
2017.06.19	14:00:00	0.72668	0.72676	0.72512	0.72567	2268	0	21
2017.06.19	15:00:00	0.72566	0.72672	0.72370	0.72440	3860	0	21
2017.06.19	16:00:00	0.72441	0.72492	0.72408	0.72434	3062	0	21
2017.06.19	17:00:00	0.72436	0.72484	0.72396	0.72419	3108	0	21
2017.06.19	18:00:00	0.72420	0.72456	0.72386	0.72427	2173	0	21
2017.06.19	19:00:00	0.72426	0.72433	0.72362	0.72371	1510	0	21
2017.06.19	20:00:00	0.72371	0.72372	0.72274	0.72302	1200	0	21
2017.06.19	21:00:00	0.72301	0.72313	0.72269	0.72286	1151	0	21
2017.06.19	22:00:00	0.72287	0.72290	0.72256	0.72272	954	0	21
2017.06.19	23:00:00	0.72273	0.72301	0.72268	0.72272	940	0	21
2017.06.20	00:00:00	0.72225	0.72337	0.72225	0.72283	1026	0	26
2017.06.20	01:00:00	0.72284	0.72292	0.72198	0.72226	1565	0	22
2017.06.20	02:00:00	0.72226	0.72242	0.72189	0.72238	798	0	21
2017.06.20	03:00:00	0.72237	0.72262	0.72187	0.72203	1918	0	21
2017.06.20	04:00:00	0.72204	0.72341	0.72203	0.72313	1872	0	21
2017.06.20	05:00:00	0.72312	0.72333	0.72234	0.72312	1510	0	21
2017.06.20	06:00:00	0.72314	0.72373	0.72272	0.72363	1561	0	21
2017.06.20	07:00:00	0.72363	0.72483	0.72343	0.72409	1608	0	21
2017.06.20	08:00:00	0.72411	0.72567	0.72406	0.72565	2004	0	21
2017.06.20	09:00:00	0.72567	0.72661	0.72534	0.72545	2399	0	21
2017.06.20	10:00:00	0.72546	0.72664	0.72495	0.72588	3011	0	21
2017.06.20	11:00:00	0.72587	0.72613	0.72513	0.72559	1925	0	21
2017.06.20	12:00:00	0.72558	0.72606	0.72539	0.72572	1640	0	21
2017.06.20	13:00:00	0.72572	0.72605	0.72506	0.72510	1974	0	21
2017.06.20	14:00:00	0.72509	0.72513	0.72351	0.72370	2333	0	21
2017.06.20	15:00:00	0.72371	0.72446	0.72318	0.72364	2973	0	21
2017.06.20	16:00:00	0.72365	0.72413	0.72287	0.72299	3081	0	21
2017.06.20	17:00:00	0.72299	0.72473	0.72298	0.72383	2806	0	21
2017.06.20	18:00:00	0.72384	0.72396	0.72283	0.72375	2686	0	21
2017.06.20	19:00:00	0.72375	0.72408	0.72330	0.72398	1525	0	21
2017.06.20	20:00:00	0.72399	0.72452	0.72396	0.72443	1323	0	21
2017.06.20	21:00:00	0.72442	0.72465	0.72424	0.72440	1301	0	21
2017.06.20	22:00:00	0.72440	0.72454	0.72402	0.72404	1476	0	22
2017.06.20	23:00:00	0.72404	0.72446	0.72382	0.72389	1061	0	21
2017.06.21	00:00:00	0.72367	0.72419	0.72339	0.72376	725	0	26
2017.06.21	01:00:00	0.72375	0.72446	0.72371	0.72423	795	0	21
2017.06.21	02:00:00	0.72424	0.72446	0.72353	0.72359	915	0	21
2017.06.21	03:00:00	0.72359	0.72394	0.72205	0.72271	2650	0	21
2017.06.21	04:00:00	0.72270	0.72344	0.72234	0.72283	1747	0	21
2017.06.21	05:00:00	0.72283	0.72335	0.72260	0.72260	1049	0	21
2017.06.21	06:00:00	0.72260	0.72315	0.72231	0.72255	1479	0	21
2017.06.21	07:00:00	0.72253	0.72294	0.72149	0.72181	2014	0	21
2017.06.21	08:00:00	0.72180	0.72243	0.72151	0.72232	1419	0	21
2017.06.21	09:00:00	0.72232	0.72346	0.72226	0.72316	2365	0	21
2017.06.21	10:00:00	0.72314	0.72341	0.72222	0.72303	2445	0	21
2017.06.21	11:00:00	0.72303	0.72404	0.72252	0.72388	1921	0	21
2017.06.21	12:00:00	0.72388	0.72493	0.72375	0.72376	2280	0	21
2017.06.21	13:00:00	0.72380	0.72426	0.72355	0.72411	1580	0	21
2017.06.21	14:00:00	0.72411	0.72414	0.72303	0.72309	2455	0	21
2017.06.21	15:00:00	0.72308	0.72376	0.72294	0.72328	2292	0	21
2017.06.21	16:00:00	0.72327	0.72352	0.72239	0.72266	2089	0	21
2017.06.21	17:00:00	0.72266	0.72281	0.72191	0.72250	3112	0	21
2017.06.21	18:00:00	0.72250	0.72335	0.72121	0.72127	2909	0	21
2017.06.21	19:00:00	0.72127	0.72155	0.72052	0.72145	2223	0	21
2017.06.21	20:00:00	0.72144	0.72259	0.72135	0.72240	2174	0	21
2017.06.21	21:00:00	0.72240	0.72340	0.72221	0.72308	1978	0	21
2017.06.21	22:00:00	0.72312	0.72318	0.72249	0.72268	1560	0	21
2017.06.21	23:00:00	0.72266	0.72317	0.72142	0.72142	1621	0	21
2017.06.22	00:00:00	0.72142	0.72711	0.72142	0.72423	1674	0	23
2017.06.22	01:00:00	0.72423	0.72427	0.72356	0.72367	1831	0	21
2017.06.22	02:00:00	0.72369	0.72483	0.72346	0.72457	1187	0	21
2017.06.22	03:00:00	0.72457	0.72544	0.72432	0.72457	2376	0	21
2017.06.22	04:00:00	0.72457	0.72509	0.72446	0.72448	1760	0	21
2017.06.22	05:00:00	0.72446	0.72512	0.72434	0.72482	1586	0	21
2017.06.22	06:00:00	0.72483	0.72527	0.72470	0.72470	969	0	21
2017.06.22	07:00:00	0.72469	0.72536	0.72443	0.72528	1160	0	21
2017.06.22	08:00:00	0.72526	0.72585	0.72509	0.72563	1494	0	21
2017.06.22	09:00:00	0.72564	0.72578	0.72473	0.72561	2056	0	21
2017.06.22	10:00:00	0.72555	0.72588	0.72511	0.72551	2279	0	21
2017.06.22	11:00:00	0.72551	0.72649	0.72523	0.72617	2215	0	21
2017.06.22	12:00:00	0.72617	0.72683	0.72582	0.72649	2105	0	21
